# Exact Urdu transliteration dictionary -- the 9,994 most frequent Urdu word
# forms (Dakshina Urdu Wikipedia counts), reviewed (data/SOURCES.md). Columns:
#   urdu <TAB> devanagari <TAB> roman (plain) <TAB> rekhta (diacritic roman)
# Built by training/translit/build_dictionary.py; edit dictionary_fixes.txt
# and rebuild rather than editing this file by hand.
ممکن	मुमकिन	mumkin	mumkin
آواز	आवाज़	aawaaz	āvāz
یونین	यूनियन	union	yūniyan
منتقل	मुंतक़िल	muntaqil	muntaqil
اخبار	अख़बार	akhbaar	aḳhbār
پورا	पूरा	poora	pūrā
حقوق	हुक़ूक़	huqooq	huqūq
تسلیم	तस्लीम	tasleem	taslīm
ملتا	मिलता	milta	miltā
مسیحی	मसीही	maseehi	masīhī
ترک	तुर्क	turk	turk
بیٹا	बेटा	beta	beṭā
عدالت	अदालत	adaalat	adālat
تخت	तख़्त	takht	taḳht
حقیقت	हक़ीक़त	haqeeqat	haqīqat
نمبر	नंबर	number	nambar
اوپر	ऊपर	oopar	ūpar
جنہوں	जिन्हों	jinhon	jinhoñ
ہوئیں	हुईं	huin	huīñ
وطن	वतन	watan	vatan
چکا	चुका	chuka	chukā
آل	आल	aal	āl
اکبر	अकबर	akbar	akbar
عموما	अमूमन	umooman	umūman
اصطلاح	इस्तिलाह	istilaah	istilāh
وہی	वही	wahi	vahī
فرانس	फ़्रांस	france	frāns
محفوظ	महफ़ूज़	mehfooz	mahfūz
واضح	वाज़ेह	waazeh	vāzeh
زائد	ज़ाइद	zaaid	zāid
واقعہ	वाक़िआ	waaqia	vāqi'a
بجائے	बजाए	bajaaye	bajāe
وسیع	वसी	wasee	vasī
متاثر	मुतासिर	mutaasir	mutāsir
مخصوص	मख़सूस	makhsoos	maḳhsūs
تصنیف	तसनीफ़	tasneef	tasnīf
رام	राम	raam	rām
نزدیک	नज़दीक	nazdeek	nazdīk
ہمارے	हमारे	hamaare	hamāre
آدمی	आदमी	aadmi	ādmī
بہتر	बेहतर	behtar	behtar
رضا	रज़ा	raza	razā
تذکرہ	तज़किरा	tazkira	tazkira
پورے	पूरे	poore	pūre
ابتدا	इब्तिदा	ibtida	ibtidā
بتایا	बताया	bataaya	batāyā
منظر	मंज़र	manzar	manzar
شعبہ	शोबा	shoba	shoba
گرد	गिर्द	gird	gird
او	ओ	o	o
دریافت	दरयाफ़्त	daryaaft	daryāft
ذمہ	ज़िम्मा	zimma	zimma
مدرسہ	मदरसा	madrasa	madrasa
لکھتے	लिखते	likhte	likhte
قبیلہ	क़बीला	qabeela	qabīla
بارہ	बारह	baarah	bārah
کامیابی	कामयाबी	kaamyaabi	kāmyābī
تبدیل	तबदील	tabdeel	tabdīl
لیگ	लीग	league	līg
پڑا	पड़ा	pada	paṛā
گروہ	गिरोह	giroh	giroh
مرزا	मिर्ज़ा	mirza	mirzā
نوبل	नोबेल	nobel	nobel
نیشنل	नेशनल	national	neshnal
حافظ	हाफ़िज़	haafiz	hāfiz
روشنی	रोशनी	roshni	roshnī
شکار	शिकार	shikaar	shikār
ہندی	हिंदी	hindi	hindī
انھیں	उन्हें	unhein	unheñ
قاضی	क़ाज़ी	qaazi	qāzī
جاسکتا	जा सकता	ja sakta	jā saktā
فقہ	फ़िक़्ह	fiqh	fiqh
ممتاز	मुमताज़	mumtaaz	mumtāz
فکر	फ़िक्र	fikr	fikr
تعالیٰ	तआला	taala	ta'ālā
نقل	नक़ल	naqal	naqal
کیں	कीं	kin	kīñ
ما	मा	ma	mā
سبب	सबब	sabab	sabab
موضوع	मौज़ू	mauzoo	mauzū
بیس	बीस	bees	bīs
طلبہ	तलबा	talaba	talaba
گڑھ	गढ़	gadh	gaṛh
پولیس	पुलिस	police	pulis
زندہ	ज़िंदा	zinda	zinda
ابھی	अभी	abhi	abhī
اتحاد	इत्तिहाद	ittihaad	ittihād
مختصر	मुख़्तसर	mukhtasar	muḳhtasar
رہتا	रहता	rehta	rahtā
راجا	राजा	raaja	rājā
غالب	ग़ालिब	ghaalib	ġālib
طویل	तवील	taweel	tavīl
شعر	शेर	sher	sher
ادارے	इदारे	idaare	idāre
چلا	चला	chala	chalā
کیوں	क्यों	kyon	kyoñ
دریا	दरिया	dariya	dariyā
تربیت	तरबियत	tarbiyat	tarbiyat
والدہ	वालिदा	waalida	vālida
نیز	नीज़	neez	nīz
حکمران	हुक्मरान	hukmraan	hukmrān
بلوچستان	बलूचिस्तान	balochistan	balochistān
انیس	उन्नीस	unnees	unnīs
نتیجے	नतीजे	nateeje	natīje
دوم	दोयम	doyam	doyam
چینی	चीनी	cheeni	chīnī
اصول	उसूल	usool	usūl
ہلاک	हलाक	halaak	halāk
مفتی	मुफ़्ती	mufti	muftī
کونسل	काउंसिल	council	kaunsil
مقامات	मुक़ामात	muqaamaat	muqāmāt
عراق	इराक़	iraq	irāq
رکھ	रख	rakh	rakh
تعریف	तारीफ़	tareef	ta'rīf
باب	बाब	baab	bāb
ٹیم	टीम	team	ṭīm
میل	मील	meel	mīl
حملے	हमले	hamle	hamle
مقابلے	मुक़ाबले	muqaable	muqāble
لکھے	लिखे	likhe	likhe
ترتیب	तरतीब	tarteeb	tartīb
کہنا	कहना	kehna	kahnā
سربراہ	सरबराह	sarbaraah	sarbarāh
بنائی	बनाई	banaai	banāī
نسبت	निस्बत	nisbat	nisbat
افواج	अफ़वाज	afwaaj	afvāj
دینی	दीनी	deeni	dīnī
شدید	शदीद	shadeed	shadīd
مجلس	मजलिस	majlis	majlis
گورنر	गवर्नर	governor	gavarnar
پائے	पाए	paaye	pāe
نما	नुमा	numa	numā
اعزاز	एज़ाज़	ezaaz	e'zāz
سورج	सूरज	sooraj	sūraj
ہوائی	हवाई	hawaai	havāī
نمایاں	नुमायाँ	numaayan	numāyāñ
حیدرآباد	हैदराबाद	hyderabad	haidarābād
قوت	क़ुव्वत	quwwat	quvvat
بیٹی	बेटी	beti	beṭī
امن	अमन	aman	aman
تعلیمی	तालीमी	taleemi	ta'līmī
اقوام	अक़वाम	aqwaam	aqvām
دعوت	दावत	dawat	da'vat
خاتون	ख़ातून	khaatoon	ḳhātūn
الحکومت	अल-हुकूमत	al-hukoomat	al-hukūmat
روایات	रिवायात	riwaayaat	rivāyāt
مت	मत	mat	mat
تہذیب	तहज़ीब	tehzeeb	tahzīb
دینا	देना	dena	denā
بغداد	बग़दाद	baghdaad	baġdād
لینے	लेने	lene	lene
نظریہ	नज़रिया	nazariya	nazariya
رکھتی	रखती	rakhti	rakhtī
بدھ	बुध	budh	budh
محل	महल	mahal	mahal
غزل	ग़ज़ल	ghazal	ġazal
دہائی	दहाई	dahaai	dahāī
آتی	आती	aati	ātī
مقابلہ	मुक़ाबला	muqaabla	muqābla
جات	जात	jaat	jāt
ویں	वीं	win	vīñ
عمارت	इमारत	imaarat	imārat
گرفتار	गिरफ़्तार	giraftaar	giraftār
فیض	फ़ैज़	faiz	faiz
پہنچا	पहुँचा	pahuncha	pahuñchā
اداکار	अदाकार	adaakaar	adākār
توجہ	तवज्जोह	tawajjoh	tavajjoh
ملے	मिले	mile	mile
داری	दारी	daari	dārī
کھلاڑی	खिलाड़ी	khilaadi	khilāṛī
بیت	बीत	beet	bīt
سعید	सईद	saeed	sa'īd
قید	क़ैद	qaid	qaid
ہاں	हाँ	haan	hāñ
سلیمان	सुलेमान	sulaiman	sulemān
شہروں	शहरों	shehron	shahroñ
حل	हल	hal	hal
حامل	हामिल	haamil	hāmil
وادی	वादी	waadi	vādī
کثیر	कसीर	kaseer	kasīr
ہاتھوں	हाथों	haathon	hāthoñ
ایشیا	एशिया	asia	eshiyā
اشاعت	इशाअत	ishaat	ishā'at
ملکی	मुल्की	mulki	mulkī
لائن	लाइन	line	lāin
طاقت	ताक़त	taaqat	tāqat
ثانی	सानी	saani	sānī
نتیجہ	नतीजा	nateeja	natīja
ایچ	एच	ech	ech
دولت	दौलत	daulat	daulat
صحت	सेहत	sehat	sehat
سنت	सुन्नत	sunnat	sunnat
چھوٹی	छोटी	chhoti	chhoṭī
مزار	मज़ार	mazaar	mazār
تعلقات	ताल्लुक़ात	taalluqaat	ta'alluqāt
در	दर	dar	dar
پروگرام	प्रोग्राम	prograam	progrām
جامع	जामे	jaame	jāme
بالکل	बिलकुल	bilkul	bilkul
ایل	एल	el	el
روانہ	रवाना	rawaana	ravāna
العلوم	अल-उलूम	al-uloom	al-ulūm
شیعہ	शिया	shia	shī'a
خطاب	ख़िताब	khitaab	ḳhitāb
تلاش	तलाश	talaash	talāsh
مندرجہ	मुंदरजा	mundarja	mundarja
الرحمن	अर-रहमान	ar-rehmaan	ar-rahmān
قیادت	क़ियादत	qiyaadat	qiyādat
راہ	राह	raah	rāh
ایمان	ईमान	eemaan	īmān
مال	माल	maal	māl
خبر	ख़बर	khabar	ḳhabar
آر	आर	aar	ār
ایوارڈ	अवॉर्ड	award	avārḍ
عرصے	अरसे	arse	arse
سورہ	सूरा	soora	sūra
شیر	शेर	sher	sher
بندی	बंदी	bandi	bandī
بننے	बनने	banne	banne
میاں	मियाँ	miyan	miyāñ
محسوس	महसूस	mehsoos	mahsūs
ولی	वली	wali	valī
بڑھ	बढ़	badh	baṛh
یافتہ	याफ़्ता	yaafta	yāfta
برابر	बराबर	baraabar	barābar
النہار	अन-नहार	an-nahaar	an-nahār
لندن	लंदन	london	landan
ویکیپیڈیا	विकिपीडिया	wikipedia	vīkīpīḍiyā
رہیں	रहें	rahein	raheñ
اینڈ	एंड	and	enḍ
ملتی	मिलती	milti	miltī
جہاز	जहाज़	jahaaz	jahāz
کمال	कमाल	kamaal	kamāl
مقدس	मुक़द्दस	muqaddas	muqaddas
عبادت	इबादत	ibaadat	ibādat
انکار	इनकार	inkaar	inkār
اعتبار	एतबार	etibaar	e'tibār
کریم	करीम	kareem	karīm
کھیل	खेल	khel	khel
حضور	हुज़ूर	huzoor	huzūr
سعودی	सऊदी	saoodi	sa'ūdī
نیچے	नीचे	neeche	nīche
نا	ना	na	nā
سزا	सज़ा	saza	sazā
انتظام	इंतिज़ाम	intizaam	intizām
محض	महज़	mahaz	mahaz
تخلیق	तख़्लीक़	takhleeq	taḳhlīq
خوش	ख़ुश	khush	ḳhush
عطا	अता	ata	atā
عیسوی	ईसवी	eeswi	īsvī
ہائی	हाई	high	hāī
جھیل	झील	jheel	jhīl
فٹ	फ़ुट	fut	fuṭ
بنائے	बनाए	banaaye	banāe
پس	पस	pas	pas
ایرانی	ईरानी	eeraani	īrānī
الحق	अल-हक़	al-haq	al-haq
ہمیں	हमें	hamein	hameñ
دوست	दोस्त	dost	dost
لشکر	लश्कर	lashkar	lashkar
کائنات	कायनात	kaaynaat	kāynāt
پشاور	पेशावर	peshawar	peshāvar
پزیر	पज़ीर	pazeer	pazīr
یوم	योम	yom	yom
ہجری	हिजरी	hijri	hijrī
درس	दर्स	dars	dars
تنقید	तंक़ीद	tanqeed	tanqīd
حقیقی	हक़ीक़ी	haqeeqi	haqīqī
مملکت	ममलिकत	mamlikat	mamlikat
دنوں	दिनों	dinon	dinoñ
ڈگری	डिग्री	degree	ḍigrī
حلقہ	हल्क़ा	halqa	halqa
بینک	बैंक	bank	baink
ایف	एफ़	ef	ef
مشکل	मुश्किल	mushkil	mushkil
انتخاب	इंतिख़ाब	intikhaab	intiḳhāb
مبنی	मबनी	mabni	mabnī
دیتی	देती	deti	detī
بغاوت	बग़ावत	baghaawat	baġāvat
یونانی	यूनानी	yoonaani	yūnānī
تشکیل	तश्कील	tashkeel	tashkīl
زور	ज़ोर	zor	zor
دراصل	दरअसल	darasal	darasal
کوڈ	कोड	code	koḍ
طبیعیات	तबीयात	tabeeiyyaat	tabī'iyyāt
سارے	सारे	saare	sāre
جنہیں	जिन्हें	jinhein	jinheñ
ذات	ज़ात	zaat	zāt
سمندر	समंदर	samandar	samandar
گاہ	गाह	gaah	gāh
درد	दर्द	dard	dard
فیصل	फ़ैसल	faisal	faisal
سمیت	समेत	samet	samet
بزرگ	बुज़ुर्ग	buzurg	buzurg
رو	रो	ro	ro
ٹیلی	टेली	tele	ṭelī
طے	तय	tay	tay
جے	जय	jay	jay
نیا	नया	naya	nayā
اقسام	इक़साम	iqsaam	iqsām
خصوصی	ख़ुसूसी	khusoosi	ḳhusūsī
انقلاب	इंक़लाब	inqalaab	inqalāb
بخش	बख़्श	bakhsh	baḳhsh
مرد	मर्द	mard	mard
مغل	मुग़ल	mughal	muġal
کردی	कर्दी	kardi	kardī
اندازہ	अंदाज़ा	andaaza	andāza
بخاری	बुख़ारी	bukhaari	buḳhārī
ساری	सारी	saari	sārī
آئین	आईन	aaeen	āīn
آن	आन	aan	ān
فرانسیسی	फ़्राँसीसी	fraanseesi	frāñsīsī
روم	रूम	room	rūm
رہتی	रहती	rehti	rahtī
وابستہ	वाबसता	waabasta	vābasta
آگ	आग	aag	āg
غازی	ग़ाज़ी	ghaazi	ġāzī
موسم	मौसम	mausam	mausam
گروپ	ग्रुप	group	grūp
بیگم	बेगम	begam	begam
قانونی	क़ानूनी	qaanooni	qānūnī
واحد	वाहिद	waahid	vāhid
لقب	लक़ब	laqab	laqab
حصوں	हिस्सों	hisson	hissoñ
جعفر	जाफ़र	jaafar	jāfar
حاضر	हाज़िर	haazir	hāzir
ہندوستانی	हिंदुस्तानी	hindustaani	hindustānī
ای	ई	i	ī
ہجرت	हिजरत	hijrat	hijrat
اقتدار	इक़्तिदार	iqtidaar	iqtidār
فروغ	फ़रोग़	farogh	faroġ
وسطی	वुस्ता	wusta	vustā
روڈ	रोड	road	roḍ
رہنما	रहनुमा	rehnuma	rahnumā
عہدے	ओहदे	ohde	ohde
میرا	मेरा	mera	merā
راج	राज	raaj	rāj
جلال	जलाल	jalaal	jalāl
کرو	करो	karo	karo
منصوبہ	मंसूबा	mansooba	mansūba
مار	मार	maar	mār
تباہ	तबाह	tabaah	tabāh
روح	रूह	rooh	rūh
لیتے	लेते	lete	lete
جزیرہ	जज़ीरा	jazeera	jazīra
بابا	बाबा	baaba	bābā
سینٹ	सेंट	sent	senṭ
بھیجا	भेजा	bheja	bhejā
دہشت	दहशत	dehshat	dahshat
دربار	दरबार	darbaar	darbār
سکھ	सिख	sikh	sikh
مہم	मुहिम	muhim	muhim
عثمان	उसमान	usmaan	usmān
دفعہ	दफ़ा	dafa	daf'a
رخ	रुख़	rukh	ruḳh
لگایا	लगाया	lagaaya	lagāyā
ارکان	अरकान	arkaan	arkān
ہوگی	होगी	hogi	hogī
ملاقات	मुलाक़ात	mulaaqaat	mulāqāt
منسلک	मुंसलिक	munsalik	munsalik
باغ	बाग़	baagh	bāġ
خاں	ख़ां	khaan	ḳhāñ
باللہ	बिल्लाह	billaah	billāh
کنارے	किनारे	kinaare	kināre
سرحد	सरहद	sarhad	sarhad
حمایت	हिमायत	himaayat	himāyat
اوقات	औक़ात	auqaat	auqāt
نشان	निशान	nishaan	nishān
تیس	तीस	tees	tīs
صوفی	सूफ़ी	soofi	sūfī
ساز	साज़	saaz	sāz
تکمیل	तकमील	takmeel	takmīl
مرتب	मुरत्तब	murattab	murattab
لکھنؤ	लखनऊ	lakhnau	lakhnaū
پیچھے	पीछे	peechhe	pīchhe
تصانیف	तसानीफ़	tasaaneef	tasānīf
پہنچے	पहुँचे	pahunche	pahuñche
بہار	बहार	bahaar	bahār
بیعت	बैअत	baiat	bai'at
پندرہ	पंद्रह	pandrah	pandrah
بازار	बाज़ार	bazaar	bāzār
امور	उमूर	umoor	umūr
الا	इल्ला	illa	illā
فرماتے	फ़रमाते	farmaate	farmāte
روحانی	रूहानी	roohaani	rūhānī
بلحاظ	बलिहाज़	ba-lihaaz	ba-lihāz
نقصان	नुक़सान	nuqsaan	nuqsān
کہہ	कह	keh	kah
ملتان	मुल्तान	multan	multān
کاری	कारी	kaari	kārī
عملی	अमली	amali	amalī
اسلامیہ	इस्लामिया	islaamiya	islāmiya
بورڈ	बोर्ड	board	borḍ
اکیڈمی	अकेडमी	academy	akeḍmī
فرق	फ़र्क़	farq	farq
خوبصورت	ख़ूबसूरत	khoobsoorat	ḳhūbsūrat
انہی	इन्ही	inhi	inhī
طریقے	तरीक़े	tareeqe	tarīqe
ناصر	नासिर	naasir	nāsir
قطب	क़ुत्ब	qutb	qutb
جیسی	जैसी	jaisi	jaisī
فضل	फ़ज़ल	fazl	fazl
راستے	रास्ते	raaste	rāste
مین	मेन	main	men
ادیب	अदीब	adeeb	adīb
مبارک	मुबारक	mubaarak	mubārak
کینیڈا	कनाडा	canada	kaineḍā
طب	तिब्ब	tibb	tibb
ماحول	माहौल	maahaul	māhaul
مولوی	मौलवी	maulwi	maulvī
شرکت	शिरकत	shirkat	shirkat
رسالہ	रिसाला	risaala	risāla
القرآن	अल-क़ुरान	al-quraan	al-qurān
منعقد	मुनाक़द	munaqad	mun'aqad
اداکارہ	अदाकारा	adaakaara	adākāra
خیر	ख़ैर	khair	ḳhair
روسی	रूसी	roosi	rūsī
احادیث	अहादीस	ahaadees	ahādīs
قبائل	क़बाइल	qabaail	qabāil
چاند	चाँद	chaand	chāñd
حکیم	हकीम	hakeem	hakīm
گناہ	गुनाह	gunaah	gunāh
نکل	निकल	nikal	nikal
البتہ	अलबत्ता	albatta	albatta
رسم	रस्म	rasm	rasm
بحیرہ	बुहैरा	buhaira	buhaira
موسیٰ	मूसा	moosa	mūsā
یورپی	यूरोपी	yooropi	yūropī
منہ	मुंह	munh	muñh
صوبے	सूबे	soobe	sūbe
مقدار	मिक़दार	miqdaar	miqdār
پتھر	पत्थर	patthar	patthar
گو	गो	go	go
بنو	बनो	bano	bano
کمی	कमी	kami	kamī
سندھی	सिंधी	sindhi	sindhī
کمپیوٹر	कंप्यूटर	computer	kampyūṭar
اختلاف	इख़्तिलाफ़	ikhtilaaf	iḳhtilāf
قوانین	क़वानीन	qawaaneen	qavānīn
ثقافت	सक़ाफ़त	saqaafat	saqāfat
آثار	आसार	aasaar	āsār
روزنامہ	रोज़नामा	roznaama	roznāma
بال	बाल	baal	bāl
جنسی	जिंसी	jinsi	jinsī
اداروں	इदारों	idaaron	idāroñ
ثقافتی	सक़ाफ़ती	saqaafati	saqāfatī
بہادر	बहादुर	bahaadur	bahādur
بہن	बहन	bahan	bahan
مخالف	मुख़ालिफ़	mukhaalif	muḳhālif
شہری	शहरी	shehri	shahrī
عثمانی	उस्मानी	usmaani	usmānī
